0 12 30
0 12 31
0 13 32
0 13 41
0 13 23
0 13 27
0 13 16
0 13 43
0 13 17
0 14 15
0 14 35
0 14 43
0 14 30
0 14 16
0 14 41
0 15 20
0 15 35
0 15 43
0 16 18
0 16 23
0 16 35
0 16 30
0 17 39
0 17 27
0 17 32
0 17 41
0 18 30
0 18 31
0 18 35
0 18 24
0 18 39
0 20 41
0 20 43
0 20 39
0 20 35
0 23 32
0 23 41
0 23 43
0 23 27
0 24 35
0 24 31
0 27 32
0 27 41
0 30 31
0 30 35
0 32 41
0 34 35
0 35 43
0 36 51
0 36 50
0 39 43
0 58 63
0 58 62
0 59 64
0 60 64
0 62 63
0 62 66
0 63 66
0 74 88
0 76 79
0 77 234
0 78 83
0 78 79
0 80 87
0 80 234
0 85 190
0 85 214
0 85 191
0 88 90
0 102 115
0 125 155
0 134 188
0 134 194
0 143 192
0 143 171
0 143 183
0 148 194
0 152 168
0 154 156
0 154 157
0 154 172
0 154 176
0 157 172
0 161 164
0 161 165
0 162 173
0 163 172
0 166 168
0 166 167
0 184 186
0 184 196
0 184 198
0 186 196
0 188 194
0 191 199
0 191 214
0 196 214
0 198 208
0 199 214
300 0 10
300 0 150
300 0 11
300 1 3
300 3 38
300 3 70
300 4 29
300 7 38
300 8 10
300 10 28
300 11 71
300 11 12
300 11 22
300 13 23
300 13 16
300 14 30
300 14 16
300 14 43
300 14 41
300 16 18
300 16 30
300 16 23
300 16 71
300 18 30
300 18 24
300 19 21
300 19 30
300 23 27
300 23 43
300 23 32
300 23 71
300 25 151
300 29 30
300 30 35
300 33 93
300 33 51
300 33 200
300 36 50
300 36 37
300 37 50
300 37 49
300 40 53
300 42 84
300 46 51
300 46 93
300 47 51
300 49 200
300 50 52
300 50 53
300 51 189
300 52 179
300 58 62
300 58 63
300 62 63
300 74 241
300 75 76
300 75 238
300 75 82
300 76 239
300 77 234
300 78 83
300 78 79
300 78 89
300 79 82
300 80 234
300 80 91
300 80 238
300 80 82
300 83 230
300 84 213
300 84 224
300 85 191
300 85 190
300 85 203
300 87 237
300 88 90
300 88 89
300 89 237
300 91 236
300 91 238
300 94 169
300 94 235
300 94 113
300 95 110
300 95 115
300 97 106
300 97 110
300 99 169
300 99 114
300 101 240
300 102 115
300 102 103
300 102 105
300 102 146
300 102 160
300 103 231
300 104 112
300 104 111
300 106 115
300 111 113
300 112 115
300 114 115
300 125 155
300 134 194
300 134 188
300 143 183
300 145 183
300 148 194
300 152 168
300 152 154
300 154 176
300 161 165
300 179 189
300 184 198
300 184 186
300 184 187
300 184 221
300 186 217
300 187 214
300 187 199
300 188 194
300 190 196
300 190 214
300 191 199
300 198 225
300 203 233
300 203 224
300 205 239
300 229 230
300 236 237
600 0 150
600 0 11
600 0 10
600 1 61
600 1 17
600 1 3
600 1 9
600 1 100
600 1 11
600 1 71
600 3 38
600 3 22
600 3 7
600 3 32
600 3 61
600 4 29
600 6 22
600 7 38
600 9 29
600 11 22
600 11 100
600 11 32
600 12 30
600 12 31
600 13 27
600 13 17
600 14 43
600 14 41
600 14 30
600 14 16
600 14 35
600 14 15
600 14 22
600 16 30
600 17 27
600 17 32
600 17 41
600 17 39
600 17 100
600 18 30
600 18 24
600 19 30
600 21 61
600 21 67
600 22 28
600 22 29
600 22 27
600 23 27
600 25 38
600 25 70
600 27 29
600 28 100
600 29 30
600 29 34
600 29 100
600 30 31
600 30 35
600 33 51
600 33 49
600 36 40
600 42 84
600 42 221
600 42 219
600 42 190
600 45 50
600 45 189
600 45 46
600 46 50
600 46 189
600 46 49
600 46 51
600 47 51
600 48 50
600 49 50
600 49 189
600 50 189
600 54 189
600 58 192
600 58 143
600 58 109
600 58 171
600 62 143
600 62 171
600 66 143
600 66 183
600 75 76
600 75 77
600 76 239
600 76 89
600 76 79
600 76 238
600 76 229
600 76 90
600 77 234
600 78 89
600 78 79
600 78 238
600 78 91
600 79 237
600 80 234
600 80 91
600 82 237
600 83 230
600 84 224
600 84 213
600 84 191
600 85 191
600 85 221
600 87 237
600 88 89
600 88 90
600 89 237
600 90 91
600 90 238
600 91 238
600 92 215
600 92 138
600 94 169
600 94 113
600 94 114
600 97 110
600 98 104
600 102 146
600 102 103
600 102 160
600 102 111
600 102 110
600 104 111
600 104 106
600 105 160
600 106 115
600 106 160
600 109 126
600 111 146
600 112 115
600 114 115
600 115 160
600 115 146
600 116 192
600 117 226
600 117 138
600 125 155
600 126 192
600 129 138
600 129 226
600 134 194
600 134 188
600 134 201
600 138 226
600 138 215
600 138 227
600 141 188
600 143 183
600 143 171
600 143 194
600 146 160
600 148 194
600 148 188
600 152 165
600 154 178
600 156 161
600 156 166
600 157 172
600 159 178
600 159 165
600 159 162
600 159 161
600 160 169
600 161 164
600 161 176
600 163 172
600 165 178
600 166 168
600 166 167
600 166 176
600 166 178
600 170 183
600 176 178
600 184 198
600 184 186
600 187 190
600 188 194
600 191 199
600 194 197
600 196 213
600 198 225
600 208 224
600 213 217
900 0 150
900 0 11
900 0 27
900 1 71
900 3 7
900 3 32
900 3 22
900 3 38
900 3 70
900 3 6
900 3 41
900 3 12
900 5 27
900 5 32
900 5 38
900 5 100
900 5 39
900 11 32
900 12 32
900 13 27
900 14 35
900 16 30
900 16 18
900 17 41
900 18 30
900 19 30
900 23 32
900 23 27
900 25 38
900 25 151
900 25 70
900 27 151
900 28 100
900 29 30
900 30 35
900 30 32
900 32 100
900 32 67
900 33 51
900 33 49
900 33 50
900 33 48
900 36 50
900 37 50
900 37 49
900 38 100
900 40 53
900 40 49
900 40 52
900 44 50
900 45 46
900 45 50
900 46 50
900 46 49
900 46 189
900 46 53
900 47 51
900 47 50
900 48 50
900 48 49
900 49 189
900 49 200
900 49 50
900 49 81
900 49 53
900 50 52
900 50 53
900 50 189
900 50 81
900 52 179
900 53 189
900 54 189
900 58 192
900 58 62
900 58 143
900 58 139
900 62 63
900 62 143
900 62 183
900 62 66
900 63 69
900 66 183
900 69 148
900 69 126
900 69 192
900 69 183
900 74 90
900 74 239
900 74 76
900 74 77
900 75 82
900 75 77
900 75 76
900 75 238
900 75 205
900 76 238
900 76 90
900 76 239
900 76 229
900 76 79
900 76 87
900 77 234
900 77 80
900 78 89
900 78 238
900 78 79
900 78 83
900 79 82
900 80 234
900 80 91
900 82 237
900 83 230
900 87 239
900 87 90
900 87 230
900 88 90
900 88 89
900 89 237
900 90 238
900 90 91
900 90 229
900 92 138
900 95 115
900 95 110
900 97 110
900 97 98
900 97 102
900 97 112
900 97 235
900 98 160
900 98 102
900 98 110
900 98 169
900 99 169
900 99 102
900 101 107
900 102 111
900 102 103
900 102 160
900 102 146
900 102 105
900 102 110
900 102 231
900 103 235
900 103 113
900 104 106
900 104 111
900 106 160
900 106 115
900 110 112
900 111 146
900 111 113
900 112 115
900 115 146
900 116 192
900 116 182
900 117 204
900 125 156
900 125 180
900 125 168
900 129 204
900 129 223
900 131 139
900 134 194
900 134 188
900 134 201
900 138 226
900 138 227
900 138 215
900 139 194
900 139 143
900 139 210
900 139 197
900 141 210
900 142 204
900 143 194
900 143 171
900 146 160
900 148 194
900 148 188
900 148 170
900 154 157
900 156 161
900 156 180
900 156 166
900 156 175
900 156 157
900 157 166
900 157 180
900 157 159
900 157 168
900 159 178
900 159 161
900 159 180
900 161 176
900 161 164
900 162 180
900 162 174
900 164 180
900 165 166
900 165 175
900 166 168
900 166 176
900 166 178
900 166 167
900 166 180
900 166 175
900 170 183
900 176 178
900 184 190
900 186 190
900 187 190
900 187 214
900 188 194
900 189 200
900 190 214
900 190 208
900 193 198
900 204 226
900 204 227
900 204 215
900 208 225
900 215 216
900 229 230
900 236 237
1200 0 27
1200 0 11
1200 0 150
1200 1 71
1200 1 11
1200 3 38
1200 3 41
1200 4 29
1200 5 38
1200 5 27
1200 5 100
1200 5 32
1200 5 39
1200 5 35
1200 7 67
1200 11 22
1200 11 100
1200 12 32
1200 12 35
1200 12 13
1200 13 17
1200 13 27
1200 14 35
1200 17 27
1200 18 24
1200 21 67
1200 21 61
1200 22 29
1200 22 27
1200 23 27
1200 25 70
1200 27 29
1200 27 67
1200 27 35
1200 28 100
1200 28 86
1200 29 30
1200 30 35
1200 31 43
1200 31 35
1200 32 100
1200 33 48
1200 33 51
1200 35 39
1200 36 200
1200 37 49
1200 37 45
1200 37 200
1200 37 81
1200 38 100
1200 40 52
1200 40 53
1200 42 221
1200 42 190
1200 42 219
1200 42 84
1200 42 187
1200 42 217
1200 42 214
1200 45 200
1200 45 81
1200 47 51
1200 48 50
1200 50 53
1200 52 179
1200 53 136
1200 56 141
1200 56 183
1200 58 139
1200 62 143
1200 62 141
1200 62 183
1200 66 183
1200 66 143
1200 66 201
1200 69 126
1200 69 183
1200 69 192
1200 69 148
1200 69 197
1200 74 76
1200 74 239
1200 74 77
1200 74 241
1200 74 82
1200 74 83
1200 75 82
1200 75 205
1200 75 76
1200 75 230
1200 76 87
1200 76 229
1200 76 82
1200 77 80
1200 77 234
1200 78 89
1200 80 230
1200 80 237
1200 81 200
1200 82 237
1200 82 91
1200 84 224
1200 84 191
1200 87 239
1200 87 90
1200 87 230
1200 88 89
1200 88 90
1200 89 237
1200 90 91
1200 92 138
1200 92 142
1200 92 130
1200 92 124
1200 92 220
1200 94 114
1200 94 169
1200 94 99
1200 97 112
1200 97 98
1200 97 235
1200 97 169
1200 98 169
1200 98 160
1200 98 102
1200 99 169
1200 99 114
1200 102 231
1200 102 160
1200 103 235
1200 104 106
1200 104 111
1200 105 160
1200 105 169
1200 106 115
1200 106 160
1200 106 112
1200 109 126
1200 109 182
1200 111 146
1200 112 115
1200 112 169
1200 112 160
1200 115 146
1200 116 192
1200 116 182
1200 116 126
1200 117 204
1200 123 137
1200 125 156
1200 125 168
1200 125 155
1200 125 167
1200 125 176
1200 125 165
1200 126 188
1200 126 147
1200 126 192
1200 126 131
1200 126 141
1200 129 226
1200 129 138
1200 129 215
1200 130 223
1200 131 139
1200 134 188
1200 134 194
1200 136 200
1200 138 226
1200 138 227
1200 139 143
1200 139 197
1200 139 183
1200 139 192
1200 141 188
1200 141 210
1200 142 204
1200 143 171
1200 143 194
1200 143 183
1200 146 160
1200 147 197
1200 147 188
1200 147 171
1200 148 194
1200 148 188
1200 152 180
1200 154 157
1200 154 175
1200 154 161
1200 154 176
1200 156 157
1200 156 180
1200 156 175
1200 156 161
1200 157 180
1200 157 168
1200 157 166
1200 157 159
1200 157 164
1200 157 175
1200 157 163
1200 159 161
1200 159 162
1200 159 180
1200 159 178
1200 160 169
1200 161 176
1200 161 164
1200 162 180
1200 162 174
1200 164 180
1200 165 175
1200 165 166
1200 165 168
1200 167 180
1200 168 180
1200 175 180
1200 187 219
1200 187 199
1200 188 194
1200 191 199
1200 193 198
1200 204 226
1200 206 215
1200 228 239
1200 230 239
1200 236 237
1200 236 239
1500 0 150
1500 0 27
1500 0 11
1500 1 71
1500 3 41
1500 3 6
1500 3 70
1500 5 27
1500 7 67
1500 10 18
1500 10 22
1500 11 22
1500 13 22
1500 13 29
1500 13 21
1500 15 29
1500 16 30
1500 16 18
1500 18 34
1500 18 29
1500 21 67
1500 22 27
1500 22 29
1500 22 34
1500 22 38
1500 22 39
1500 25 70
1500 27 151
1500 29 30
1500 29 34
1500 29 70
1500 31 35
1500 33 51
1500 33 50
1500 33 46
1500 36 200
1500 36 53
1500 36 40
1500 37 200
1500 40 53
1500 40 52
1500 40 47
1500 45 200
1500 46 53
1500 47 53
1500 48 50
1500 49 136
1500 52 200
1500 52 53
1500 53 136
1500 53 200
1500 53 71
1500 54 189
1500 56 183
1500 62 141
1500 62 63
1500 62 123
1500 63 69
1500 63 197
1500 63 182
1500 64 197
1500 64 182
1500 65 147
1500 66 126
1500 69 148
1500 69 192
1500 69 183
1500 69 197
1500 74 82
1500 74 77
1500 74 83
1500 75 82
1500 75 205
1500 77 234
1500 77 80
1500 78 79
1500 78 83
1500 78 89
1500 78 229
1500 78 238
1500 78 205
1500 78 241
1500 79 82
1500 81 200
1500 82 237
1500 82 91
1500 82 229
1500 83 230
1500 83 238
1500 84 185
1500 88 90
1500 88 89
1500 88 229
1500 88 234
1500 89 237
1500 90 91
1500 91 229
1500 91 230
1500 94 99
1500 94 169
1500 94 114
1500 94 112
1500 95 115
1500 95 235
1500 95 110
1500 97 98
1500 97 235
1500 98 169
1500 98 102
1500 98 160
1500 98 110
1500 98 113
1500 99 114
1500 102 231
1500 102 111
1500 103 113
1500 103 235
1500 104 106
1500 104 111
1500 106 115
1500 109 126
1500 109 182
1500 110 112
1500 111 113
1500 111 146
1500 112 115
1500 112 169
1500 112 113
1500 113 115
1500 113 169
1500 115 146
1500 116 192
1500 116 182
1500 116 126
1500 117 204
1500 117 138
1500 121 182
1500 123 197
1500 125 156
1500 125 168
1500 125 167
1500 125 176
1500 126 147
1500 126 141
1500 126 188
1500 126 192
1500 129 223
1500 129 204
1500 129 218
1500 130 223
1500 130 138
1500 130 215
1500 131 182
1500 134 188
1500 134 194
1500 138 226
1500 138 215
1500 138 220
1500 141 188
1500 141 210
1500 141 197
1500 141 147
1500 141 182
1500 142 204
1500 142 144
1500 143 183
1500 143 194
1500 143 177
1500 147 188
1500 147 197
1500 147 202
1500 148 194
1500 148 188
1500 152 178
1500 153 175
1500 154 161
1500 154 176
1500 154 157
1500 155 163
1500 156 161
1500 159 161
1500 162 174
1500 162 180
1500 163 175
1500 163 178
1500 165 168
1500 165 175
1500 165 166
1500 166 167
1500 166 176
1500 167 180
1500 168 180
1500 171 197
1500 175 178
1500 178 181
1500 182 197
1500 184 190
1500 184 186
1500 185 217
1500 185 221
1500 188 194
1500 191 233
1500 197 210
1500 204 226
1500 204 215
1500 215 216
1500 218 227
1500 229 230
1500 229 238
1500 230 238
1500 236 237
1500 236 238
1800 0 27
1800 0 11
1800 0 150
1800 1 21
1800 1 15
1800 1 70
1800 3 6
1800 3 70
1800 5 27
1800 5 32
1800 7 26
1800 10 22
1800 10 18
1800 11 22
1800 12 22
1800 13 29
1800 13 21
1800 13 22
1800 15 61
1800 15 30
1800 15 18
1800 16 30
1800 16 18
1800 16 71
1800 16 70
1800 16 61
1800 18 34
1800 18 29
1800 18 30
1800 18 21
1800 18 26
1800 18 71
1800 21 67
1800 21 61
1800 22 34
1800 22 38
1800 22 29
1800 22 27
1800 25 41
1800 29 34
1800 29 70
1800 30 35
1800 30 61
1800 31 35
1800 31 71
1800 32 100
1800 32 41
1800 33 51
1800 33 46
1800 33 50
1800 33 49
1800 33 53
1800 36 53
1800 37 45
1800 37 49
1800 37 81
1800 37 54
1800 37 47
1800 40 47
1800 42 219
1800 45 81
1800 46 53
1800 47 53
1800 49 54
1800 53 200
1800 56 183
1800 56 145
1800 56 192
1800 56 194
1800 56 132
1800 56 109
1800 56 188
1800 56 66
1800 57 66
1800 61 151
1800 62 63
1800 62 141
1800 62 183
1800 62 123
1800 63 69
1800 63 66
1800 63 139
1800 63 183
1800 64 197
1800 65 147
1800 66 183
1800 66 188
1800 66 177
1800 66 137
1800 69 148
1800 69 183
1800 69 197
1800 69 202
1800 70 71
1800 71 151
1800 73 233
1800 74 83
1800 74 82
1800 74 78
1800 75 205
1800 75 82
1800 75 80
1800 76 238
1800 77 80
1800 77 234
1800 78 83
1800 78 238
1800 78 89
1800 78 241
1800 78 205
1800 78 80
1800 79 238
1800 80 91
1800 81 200
1800 81 119
1800 82 237
1800 83 230
1800 83 238
1800 85 213
1800 87 239
1800 88 89
1800 88 90
1800 88 230
1800 89 237
1800 90 91
1800 91 230
1800 94 114
1800 94 99
1800 94 169
1800 95 110
